ID,Name,PackageManager,Platform,Description,HomepageURL,SourceCodeURL,Maintainer,License,Author
787,pixman,Conan,C/C++,Pixman is a low-level software library for pixel manipulation,https://github.com/conan-io/conan-center-index,,,LGPL-2.1-only,
788,pkgconf,Conan,C/C++,package compiler and linker metadata toolkit,https://github.com/conan-io/conan-center-index,,,ISC,
789,platform.delegates,Conan,C/C++,"platform.delegates is one of the libraries of the LinksPlatform modular framework, which uses 
    innovations from the C++17 standard, for easier use delegates/events in csharp style.",https://github.com/conan-io/conan-center-index,,,MIT,
790,platform.equality,Conan,C/C++,"platform.delegates is one of the libraries of the LinksPlatform modular framework, which uses innovations from the C++20 standard, for slow parody any typing dictionary and others.",https://github.com/conan-io/conan-center-index,,,LGPL-3.0-or-later,
791,platform.exceptions,Conan,C/C++,"platform.exceptions is one of the libraries of the LinksPlatform modular framework, to ensure exceptions",https://github.com/conan-io/conan-center-index,,,MIT,
792,platform.hashing,Conan,C/C++,"platform.hashing is one of the libraries of the LinksPlatform modular framework, which contains std::hash specializations for:
 - trivial and standard-layout types
 - types constrained by std::ranges::range
 - std::any",https://github.com/conan-io/conan-center-index,,,LGPL-3.0-only,
793,platform.interfaces,Conan,C/C++,"platform.interfaces is one of the libraries of the LinksPlatform modular framework, which uses
    innovations from the C++20 standard, for easier use of static polymorphism. It also includes some auxiliary
    structures for more convenient work with containers.",https://github.com/conan-io/conan-center-index,,,Unlicense,
794,plf_colony,Conan,C/C++,An unordered data container providing fast iteration/insertion/erasure while maintaining pointer/iterator/reference validity to non-erased elements.,https://github.com/conan-io/conan-center-index,,,Zlib,
795,plf_list,Conan,C/C++,plf::list is a drop-in higher-performance replacement for std::list,https://github.com/conan-io/conan-center-index,,,Zlib,
796,plog,Conan,C/C++,Pretty powerful logging library in about 1000 lines of code,https://github.com/conan-io/conan-center-index,,,MPL-2.0,
797,pngpp,Conan,C/C++,A C++ wrapper for libpng library.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
798,poco,Conan,C/C++,"Modern, powerful open source C++ class libraries for building network- and internet-based applications that run on desktop, server, mobile and embedded systems.",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
798,poco,Conan,C/C++,"Modern, powerful open source C++ class libraries for building network- and internet-based applications that run on desktop, server, mobile and embedded systems.",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
799,podofo,Conan,C/C++,PoDoFo is a library to work with the PDF file format.,https://github.com/conan-io/conan-center-index,,,GPL-3.0,
800,poly2tri,Conan,C/C++,Poly2Tri is a sweepline constrained Delaunay Polygon Triangulation Library.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
801,polylineencoder,Conan,C/C++,Google Encoded Polyline Algorithm Format library,https://github.com/conan-io/conan-center-index,,,MIT,
802,poppler,Conan,C/C++,Poppler is a PDF rendering library based on the xpdf-3.0 code base,https://github.com/conan-io/conan-center-index,,,GPL-2.0-or-later,
803,poppler-data,Conan,C/C++,"encoding files for use with poppler, enable CJK and Cyrrilic",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
804,portable-file-dialogs,Conan,C/C++,"Portable GUI dialogs library, C++11, single-header",https://github.com/conan-io/conan-center-index,,,WTFPL,
805,poshlib,Conan,C/C++,Posh is a software framework used in cross-platform software development.,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
806,pprint,Conan,C/C++,Pretty Printer for Modern C++,https://github.com/conan-io/conan-center-index,,,MIT,
807,premake,Conan,C/C++,"Describe your software project just once, using Premake's simple and easy to read syntax, and build it everywhere",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
808,pro-mdnsd,Conan,C/C++,Improved version of Jeremie Miller's MDNS-SD implementation,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
809,procxx-boost-ext-simd,Conan,C/C++,Portable SIMD computation library - was proposed as a Boost library,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
810,proj,Conan,C/C++,Cartographic Projections and Coordinate Transformations Library.,https://github.com/conan-io/conan-center-index,,,MIT,
812,proposal,Conan,C/C++,monte Carlo based lepton and photon propagator,https://github.com/conan-io/conan-center-index,,,LGPL-3.0,
813,protobuf,Conan,C/C++,Protocol Buffers - Google's data interchange format,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
814,psimd,Conan,C/C++,Portable 128-bit SIMD intrinsics.,https://github.com/conan-io/conan-center-index,,,MIT,
815,ptex,Conan,C/C++,Ptex is a texture mapping system developed by Walt Disney Animation Studios for production-quality rendering.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
816,pthreadpool,Conan,C/C++,"pthreadpool is a portable and efficient thread pool implementation. It provides similar functionality to #pragma omp parallel for, but with additional features.",https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
817,pthreads4w,Conan,C/C++,POSIX Threads for Windows,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
818,pugixml,Conan,C/C++,"Light-weight, simple and fast XML parser for C++ with XPath support",https://github.com/conan-io/conan-center-index,,,MIT,
819,pulseaudio,Conan,C/C++,"PulseAudio is a sound system for POSIX OSes, meaning that it is a proxy for sound applications.",https://github.com/conan-io/conan-center-index,,,LGPL-2.1,
820,pupnp,Conan,C/C++,"The portable Universal Plug and Play (UPnP) SDK provides support for building UPnP-compliant control points, devices, and bridges on several operating systems.",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
821,pybind11,Conan,C/C++,Seamless operability between C++11 and Python,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
822,pybind11_json,Conan,C/C++,An nlohmann_json to pybind11 bridge,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
823,pystring,Conan,C/C++,Pystring is a collection of C++ functions which match the interface and behavior of python's string class methods using std::string.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
824,qarchive,Conan,C/C++,"QArchive is a cross-platform C++ library that modernizes libarchive ,                    This library helps you to extract and compress archives supported by libarchive",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
825,qhull,Conan,C/C++,"Qhull computes the convex hull, Delaunay triangulation, Voronoi diagram, halfspace intersection about a point, furthest-site Delaunay triangulation, and furthest-site Voronoi diagram.",https://github.com/conan-io/conan-center-index,,,Qhull,
826,qpoases,Conan,C/C++,Open-source C++ implementation of the recently proposed online active set strategy.,https://github.com/conan-io/conan-center-index,,,LGPL-2.1,
827,qr-code-generator,Conan,C/C++,High-quality QR Code generator library,https://github.com/conan-io/conan-center-index,,,MIT,
828,qt,Conan,C/C++,Qt is a cross-platform framework for graphical user interfaces.,https://github.com/conan-io/conan-center-index,,,LGPL-3.0,
829,qtxlsxwriter,Conan,C/C++,.xlsx file reader and writer for Qt5,https://github.com/conan-io/conan-center-index,,,MIT,
830,quantlib,Conan,C/C++,"QuantLib is a free/open-source library for modeling, trading, and risk management in real-life.",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
831,quaternions,Conan,C/C++,A blazingly fast C++ library to work with quaternions.,https://github.com/conan-io/conan-center-index,,,MIT,
832,quazip,Conan,C/C++,A simple C++ wrapper over Gilles Vollant's ZIP/UNZIP package                    that can be used to access ZIP archives.,https://github.com/conan-io/conan-center-index,,,LGPL-2.1-linking-exception,
833,quickfast,Conan,C/C++,QuickFAST is an Open Source native C++ implementation of the FAST Protocol,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
834,quickfix,Conan,C/C++,QuickFIX is a free and open source implementation of the FIX protocol,https://github.com/conan-io/conan-center-index,,,"The QuickFIX Software License, Version 1.0",
835,quill,Conan,C/C++,C++14 Asynchronous Low Latency Logging Library,https://github.com/conan-io/conan-center-index,,,MIT,
836,quirc,Conan,C/C++,QR decoder library,https://github.com/conan-io/conan-center-index,,,ISC,
837,qwt,Conan,C/C++,"The Qwt library contains GUI Components and utility classes which are primarily useful for programs with a technical background. Beside a framework for 2D plots it provides scales, sliders, dials, compasses, thermometers, wheels and knobs to control or display values, arrays, or ranges of type double.",https://github.com/conan-io/conan-center-index,,,LGPL-2.1-or-later,
838,qxmpp,Conan,C/C++,Cross-platform C++ XMPP client and server library. It is written in C++ and uses Qt framework.,https://github.com/conan-io/conan-center-index,,,LGPL-2.1,
839,r8brain-free-src,Conan,C/C++,High-quality pro audio sample rate converter / resampler C++ library,https://github.com/conan-io/conan-center-index,,,MIT,
840,rabbitmq-c,Conan,C/C++,This is a C-language AMQP client library for use with v2.0+ of the RabbitMQ broker.,https://github.com/conan-io/conan-center-index,,,MIT,
841,ragel,Conan,C/C++,Ragel compiles executable finite state machines from regular languages,https://github.com/conan-io/conan-center-index,,,GPL-2.0-or-later,
842,rang,Conan,C/C++,"A Minimal, Header only Modern c++ library for colors in your terminal",https://github.com/conan-io/conan-center-index,,,Unlicense,
843,range-v3,Conan,C/C++,Experimental range library for C++11/14/17,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
844,rangeless,Conan,C/C++,c++ LINQ -like library of higher-order functions for data manipulation,https://github.com/conan-io/conan-center-index,,,MIT,
845,rangesnext,Conan,C/C++,ranges features for C++23 ported to C++20,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
846,rapidcheck,Conan,C/C++,QuickCheck clone for C++ with the goal of being simple to use with as little boilerplate as possible,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
848,rapidfuzz,Conan,C/C++,Rapid fuzzy string matching in C++ using the Levenshtein Distance ,https://github.com/conan-io/conan-center-index,,,MIT,
849,rapidjson,Conan,C/C++,A fast JSON parser/generator for C++ with both SAX/DOM style API,https://github.com/conan-io/conan-center-index,,,MIT,
850,rapidxml,Conan,C/C++,RapidXml is an attempt to create the fastest XML parser possible.,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
851,raylib,Conan,C/C++,raylib is a simple and easy-to-use library to enjoy videogames programming.,https://github.com/conan-io/conan-center-index,,,Zlib,
852,re2,Conan,C/C++,"Fast, safe, thread-friendly regular expression library",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
853,re2c,Conan,C/C++,"re2c is a free and open-source lexer generator for C, C++ and Go.",https://github.com/conan-io/conan-center-index,,,Unlicense,
854,read-excel,Conan,C/C++,This is very simple implementation of the Excel 97-2003 format (BIFF8) written in C++. Supported reading only.,https://github.com/conan-io/conan-center-index,,,MIT,
855,readerwriterqueue,Conan,C/C++,"A fast single-producer, single-consumer lock-free queue for C++",https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
856,readline,Conan,C/C++,A set of functions for use by applications that allow users to edit command lines as they are typed in,https://github.com/conan-io/conan-center-index,,,GPL-3.0-only,
857,readosm,Conan,C/C++,ReadOSM is an open source library to extract valid data from within an Open Street Map input file.,https://github.com/conan-io/conan-center-index,,,MPL-1.1,
858,recastnavigation,Conan,C/C++," Navigation-mesh Toolset for Games",https://github.com/conan-io/conan-center-index,,,Zlib,
859,reckless,Conan,C/C++,"Reckless is an extremely low-latency, high-throughput logging library.",https://github.com/conan-io/conan-center-index,,,MIT,
860,rectanglebinpack,Conan,C/C++,The code can be used to solve the problem of packing a set of 2D rectangles into a larger bin.,https://github.com/conan-io/conan-center-index,,,Unlicense,
861,rectpack2d,Conan,C/C++,C++17 rectangle packing library,https://github.com/conan-io/conan-center-index,,,MIT,
862,redis-plus-plus,Conan,C/C++,Redis client written in C++,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
863,redradist-icc,Conan,C/C++,"I.C.C. - Inter Component Communication, This is a library created to simplify communication between components inside of single application. It is thread safe and could be used for creating components that works in different threads. ",https://github.com/conan-io/conan-center-index,,,MIT,
864,refl-cpp,Conan,C/C++,"A modern compile-time reflection library for C++ with support for overloads, templates, attributes and proxies ",https://github.com/conan-io/conan-center-index,,,MIT,
865,replxx,Conan,C/C++,"
    A readline and libedit replacement that supports UTF-8,
    syntax highlighting, hints and Windows and is BSD licensed.
    ",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
866,resiprocate,Conan,C/C++,"The project is dedicated to maintaining a complete, correct, and commercially usable implementation of SIP and a few related protocols. ",https://github.com/conan-io/conan-center-index,,,VSL-1.0,
867,resource_pool,Conan,C/C++,C++ header only library purposed to create pool of some resources like keepalive connections,https://github.com/conan-io/conan-center-index,,,MIT,
868,restinio,Conan,C/C++,RESTinio is a header-only C++14 library that gives you an embedded HTTP/Websocket server.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
869,rg-etc1,Conan,C/C++,"A performant, easy to use, and high quality 4x4 pixel block packer/unpacker for the ETC1.",https://github.com/conan-io/conan-center-index,,,Zlib,
870,rgbcx,Conan,C/C++,High-performance scalar BC1-5 encoders.,https://github.com/conan-io/conan-center-index,,,MIT,
871,ring-span-lite,Conan,C/C++,"ring-span lite - A ring_span type for C++98, C++11 and later in a                     single-file header-only library ",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
872,rmlui,Conan,C/C++,RmlUi - The HTML/CSS User Interface Library Evolved,https://github.com/conan-io/conan-center-index,,,MIT,
873,roaring,Conan,C/C++,Portable Roaring bitmaps in C and C++,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
874,robin-hood-hashing,Conan,C/C++,Faster and more efficient replacement for std::unordered_map / std::unordered_set,https://github.com/conan-io/conan-center-index,,,MIT,
875,rocksdb,Conan,C/C++,"A library that provides an embeddable, persistent key-value store for fast storage",https://github.com/conan-io/conan-center-index,,,GPL-2.0-only,
876,rtm,Conan,C/C++,Realtime Math,https://github.com/conan-io/conan-center-index,,,MIT,
877,rtmidi,Conan,C/C++,Realtime MIDI input/output,https://github.com/conan-io/conan-center-index,,,MIT+send-patches-upstream,
878,rttr,Conan,C/C++,Run Time Type Reflection library,https://github.com/conan-io/conan-center-index,,,MIT,
879,ruy,Conan,C/C++,"ruy is a matrix multiplication library.
Its focus is to cover the matrix multiplication needs of neural network inference engines
",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
880,rvo2,Conan,C/C++,Optimal Reciprocal Collision Avoidance,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
881,rxcpp,Conan,C/C++,C++11 library for composing operations on streams of asynchronous events.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
882,s2let,Conan,C/C++,Fast wavelets on the sphere,https://github.com/conan-io/conan-center-index,,,GPL-3.0-or-later,
883,s2n,Conan,C/C++,An implementation of the TLS/SSL protocols,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
884,safeint,Conan,C/C++,SafeInt is a class library for C++ that manages integer overflows.,https://github.com/conan-io/conan-center-index,,,MIT,
885,sassc,Conan,C/C++,libsass command line driver,https://github.com/conan-io/conan-center-index,,,MIT,
887,scnlib,Conan,C/C++,scanf for modern C++,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
888,scons,Conan,C/C++,"SCons is an Open Source software construction tool-that is, a next-generation build tool",https://github.com/conan-io/conan-center-index/,,,MIT,
889,scope-lite,Conan,C/C++,"scope lite - A migration path to C++ library extensions scope_exit, scope_fail,                     scope_success, unique_resource in a single-file header-only library",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
890,sdbus-cpp,Conan,C/C++,High-level C++ D-Bus library for Linux designed to provide easy-to-use yet powerful API in modern C++,https://github.com/conan-io/conan-center-index,,,LGPL-2.1-or-later,
891,sdf,Conan,C/C++,Signed Distance Field Builder for Contour Texturing,https://github.com/conan-io/conan-center-index,,,MIT,
892,sdl,Conan,C/C++,"Access to audio, keyboard, mouse, joystick, and graphics hardware via OpenGL, Direct3D and Vulkan",https://github.com/conan-io/conan-center-index,,,Zlib,
893,sdl_image,Conan,C/C++,SDL_image is an image file loading library,https://github.com/conan-io/conan-center-index,,,MIT,
894,sdl_net,Conan,C/C++,A networking library for SDL,https://github.com/conan-io/conan-center-index,,,Zlib,
895,sdl_ttf,Conan,C/C++,A TrueType font library for SDL,https://github.com/conan-io/conan-center-index,,,Zlib,
896,seasocks,Conan,C/C++,A tiny embeddable C++ HTTP and WebSocket server for Linux,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
897,semver.c,Conan,C/C++,Semantic versioning for c,https://github.com/conan-io/conan-center-index,,,MIT,
898,sentry-breakpad,Conan,C/C++,Client component that implements a crash-reporting system.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
899,sentry-crashpad,Conan,C/C++,Crashpad is a crash-reporting system.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
900,sentry-native,Conan,C/C++,"The Sentry Native SDK is an error and crash reporting client for native applications,
optimized for C and C++. Sentry allows to add tags,
breadcrumbs and arbitrary custom context to enrich error reports.",https://github.com/conan-io/conan-center-index,,,MIT,
901,seqan,Conan,C/C++,"
SeqAn is an open source C++ library of efficient algorithms and data structures for the analysis of sequences 
with the focus on biological data. Our library applies a unique generic design that guarantees high performance, 
generality, extensibility, and integration with other libraries. 
SeqAn is easy to use and simplifies the development of new software tools with a minimal loss of performance.
",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
902,serf,Conan,C/C++,The serf library is a high performance C-based HTTP client library built upon the Apache Portable Runtime (APR) library.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
903,serial,Conan,C/C++,Cross-platform library for interfacing with rs-232 serial like ports,https://github.com/conan-io/conan-center-index,,,MIT,
904,sfml,Conan,C/C++,Simple and Fast Multimedia Library.,https://github.com/conan-io/conan-center-index,,,Zlib,
905,shaderc,Conan,C/C++,"A collection of tools, libraries and tests for shader compilation.",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
906,shapelib,Conan,C/C++,C library for reading and writing ESRI Shapefiles,https://github.com/conan-io/conan-center-index,,,LGPL-2.0-or-later,
907,si,Conan,C/C++,A header only c++ library that provides type safety and user defined literals          for handling pyhsical values defined in the International System of Units.,https://github.com/conan-io/conan-center-index,,,MIT,
908,sigslot,Conan,C/C++,"Sigslot is a header-only, thread safe implementation of signal-slots for C++.",https://github.com/conan-io/conan-center-index,,,MIT,
909,simdjson,Conan,C/C++,Parsing gigabytes of JSON per second,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
910,simple-websocket-server,Conan,C/C++,"A very simple, fast, multithreaded, platform independent WebSocket (WS) and WebSocket Secure (WSS) server and client library.",https://github.com/conan-io/conan-center-index,,,MIT,
911,sjson-cpp,Conan,C/C++,An Simplified JSON (SJSON) C++ reader and writer,https://github.com/conan-io/conan-center-index,,,MIT,
913,sleef,Conan,C/C++,SLEEF is a library that implements vectorized versions of C standard math functions.,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
914,sml,Conan,C/C++,SML: C++14 State Machine Library,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
915,snappy,Conan,C/C++,A fast compressor/decompressor,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
916,snowhouse,Conan,C/C++,An assertion library for C++,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
917,so5extra,Conan,C/C++,A collection of various SObjectizer's extensions.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
918,sobjectizer,Conan,C/C++,"A framework for simplification of development of sophisticated concurrent and event-driven applications in C++ by using Actor, Publish-Subscribe and CSP models.",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
919,soci,Conan,C/C++,The C++ Database Access Library ,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
920,sofa,Conan,C/C++,IAU Standards of Fundamental Astronomy (SOFA) C Library.,https://github.com/conan-io/conan-center-index,,,SOFA Software License,
921,sokol,Conan,C/C++,"Simple STB-style cross-platform libraries for C and C++, written in C.",https://github.com/conan-io/conan-center-index,,,Zlib,
922,sol2,Conan,C/C++,C++17 Lua bindings,https://github.com/conan-io/conan-center-index,,,MIT,
923,sole,Conan,C/C++,"Sole is a lightweight C++11 library to generate universally unique identificators (UUID), both v1 and v4.",https://github.com/conan-io/conan-center-index,,,Zlib,
924,sophus,Conan,C/C++,C++ implementation of Lie Groups using Eigen.,https://github.com/conan-io/conan-center-index,,,MIT,
926,span-lite,Conan,C/C++,"span lite - A C++20-like span for C++98, C++11 and later in a single-file header-only library",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
927,spdlog,Conan,C/C++,Fast C++ logging library,https://github.com/conan-io/conan-center-index,,,MIT,
928,spectra,Conan,C/C++,A header-only C++ library for large scale eigenvalue problems.,https://github.com/conan-io/conan-center-index,,,MPL-2.0,
929,spirv-cross,Conan,C/C++,SPIRV-Cross is a practical tool and library for performing reflection on SPIR-V and disassembling SPIR-V back to high level languages.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
930,spirv-headers,Conan,C/C++,Header files for the SPIRV instruction set.,https://github.com/conan-io/conan-center-index,,,MIT-KhronosGroup,
931,spirv-tools,Conan,C/C++,Create and optimize SPIRV shaders,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
932,spscqueue,Conan,C/C++,A bounded single-producer single-consumer wait-free and lock-free queue written in C++11.,https://github.com/conan-io/conan-center-index,,,MIT,
933,spy,Conan,C/C++,"C++ 17 for constexpr-proof detection and classification of informations about OS, compiler, etc...",https://github.com/conan-io/conan-center-index,,,MIT,
934,sqlcipher,Conan,C/C++,SQLite extension that provides 256 bit AES encryption of database files.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
935,sqlite3,Conan,C/C++,"Self-contained, serverless, in-process SQL database engine.",https://github.com/conan-io/conan-center-index,,,Unlicense,
936,sqlite_orm,Conan,C/C++,SQLite ORM light header only library for modern C++.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
937,sqlitecpp,Conan,C/C++,SQLiteCpp is a smart and easy to use C++ sqlite3 wrapper,https://github.com/conan-io/conan-center-index,,,MIT,
938,sqlpp11,Conan,C/C++,A type safe SQL template library for C++,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
939,sqlpp11-connector-sqlite3,Conan,C/C++,A C++ wrapper for sqlite3 meant to be used in combination with sqlpp11.,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
940,squirrel,Conan,C/C++,"Squirrel is a high level imperative, object-oriented programming language, designed to be a light-weight scripting language that fits in the size, memory bandwidth, and real-time requirements of applications like video games.",https://github.com/conan-io/conan-center-index,,,MIT,
941,srt,Conan,C/C++,"Secure Reliable Transport (SRT) is an open source transport technology that optimizes streaming performance across unpredictable networks, such as the Internet.",https://github.com/conan-io/conan-center-index,,,MPL-2.0,
942,ssht,Conan,C/C++,Fast spin spherical harmonic transforms,https://github.com/conan-io/conan-center-index,,,GPL-3.0-or-later,
943,statslib,Conan,C/C++,A C++ header-only library of statistical distribution functions.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
944,stb,Conan,C/C++,single-file public domain libraries for C/C++,https://github.com/conan-io/conan-center-index,,,Unlicense,
945,stc,Conan,C/C++,"A modern, user friendly, generic, type-safe and fast C99 container library: String, Vector, Sorted and Unordered Map and Set, Deque, Forward List, Smart Pointers, Bitset and Random numbers.",https://github.com/conan-io/conan-center-index,,,MIT,
946,stduuid,Conan,C/C++,A C++17 cross-platform implementation for UUIDs,https://github.com/conan-io/conan-center-index,,,MIT,
947,stlab,Conan,C/C++,The Software Technology Lab libraries.,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
949,string-view-lite,Conan,C/C++,"string-view lite - A C++17-like string_view for C++98, C++11 and later in a single-file header-only library",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
950,structopt,Conan,C/C++,Parse command line arguments by defining a struct+,https://github.com/conan-io/conan-center-index,,,MIT,
951,stx,Conan,C/C++,C++17 & C++ 20 error-handling and utility extensions.,https://github.com/conan-io/conan-center-index,,,MIT,
952,subunit,Conan,C/C++,A streaming protocol for test results,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
953,sundials,Conan,C/C++,SUNDIALS is a family of software packages implemented with the goal of providing robust time integrators and nonlinear solvers that can easily be incorporatedinto existing simulation codes.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
954,svgwrite,Conan,C/C++,SVGWrite - a streaming svg library,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
955,swig,Conan,C/C++,SWIG is a software development tool that connects programs written in C and C++ with a variety of high-level programming languages.,https://github.com/conan-io/conan-center-index,,,GPL-3.0-or-later,
956,symengine,Conan,C/C++,"A fast symbolic manipulation library, written in C++",https://github.com/conan-io/conan-center-index,,,MIT,
957,systemc,Conan,C/C++,"SystemC is a set of C++ classes and macros which provide
                     an event-driven simulation interface.",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
958,systemc-cci,Conan,C/C++,"SystemC Configuration, Control and Inspection library",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
959,szip,Conan,C/C++,"C Implementation of the extended-Rice lossless compression algorithm, suitable for use with scientific data.",https://github.com/conan-io/conan-center-index,,,Szip License,
960,tabulate,Conan,C/C++,Table Maker for Modern C++,https://github.com/conan-io/conan-center-index,,,MIT,
961,taglib,Conan,C/C++,TagLib is a library for reading and editing the metadata of several popular audio formats.,https://github.com/conan-io/conan-center-index,,,LGPL-2.1-or-later,
962,taocpp-json,Conan,C/C++,C++ header-only JSON library,https://github.com/conan-io/conan-center-index,,,MIT,
963,taocpp-operators,Conan,C/C++,"A highly efficient, move-aware operators library",https://github.com/conan-io/conan-center-index,,,MIT,
964,taocpp-pegtl,Conan,C/C++,Parsing Expression Grammar Template Library,https://github.com/conan-io/conan-center-index,,,MIT,
965,taocpp-sequences,Conan,C/C++,Variadic templates and std::integer_sequence support library,https://github.com/conan-io/conan-center-index,,,MIT,
966,taocpp-taopq,Conan,C/C++,C++ client library for PostgreSQL,https://github.com/conan-io/conan-center-index,,,MIT,
967,taocpp-tuple,Conan,C/C++,Compile-time-efficient proof-of-concept implementation for std::tuple,https://github.com/conan-io/conan-center-index,,,MIT,
968,tar,Conan,C/C++,"GNU Tar provides the ability to create tar archives, as well as various other kinds of manipulation.",https://github.com/conan-io/conan-center-index,,,GPL-3-or-later,
969,taskflow,Conan,C/C++,A fast C++ header-only library to help you quickly write parallel programs with complex task dependencies.,https://github.com/conan-io/conan-center-index,,,MIT,
970,taywee-args,Conan,C/C++,"A simple, small, flexible, single-header C++11 argument parsing library",https://github.com/conan-io/conan-center-index,,,MIT,
971,tbb,Conan,C/C++,"Intel Threading Building Blocks (Intel TBB) lets you easily write parallel C++
programs that take full advantage of multicore performance, that are portable and composable, and
that have future-proof scalability",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
972,tcb-span,Conan,C/C++,Implementation of C++20's std::span for older C++ standards,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
973,tcl,Conan,C/C++,Tcl is a very powerful but easy to learn dynamic programming language.,https://github.com/conan-io/conan-center-index,,,TCL,
974,tclap,Conan,C/C++,Templatized Command Line Argument Parser,https://github.com/conan-io/conan-center-index,,,MIT,
975,tcp-wrappers,Conan,C/C++,A security tool which acts as a wrapper for TCP daemons,https://github.com/conan-io/conan-center-index,,,BSD,
976,tcsbank-uconfig,Conan,C/C++,"Lightweight, header-only, C++17 configuration library",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
977,tcsbank-uri-template,Conan,C/C++,URI Templates expansion and reverse-matching for C++,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
978,tensorpipe,Conan,C/C++,"The TensorPipe project provides a tensor-aware channel to transfer rich objects from one process to another while using the fastest transport for the tensors contained therein (e.g., CUDA device-to-device copy).",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
979,termcap,Conan,C/C++,Enables programs to use display terminals in a terminal-independent manner,https://github.com/conan-io/conan-center-index,,,GPL-2.0,
980,termcolor,Conan,C/C++,Termcolor is a header-only C++ library for printing colored messages to the terminal.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
981,tesseract,Conan,C/C++,Tesseract Open Source OCR Engine,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
982,tgbot,Conan,C/C++,C++ library for Telegram bot API,https://github.com/conan-io/conan-center-index,,,MIT,
